Nome_Upa;Contagem_Avaliacoes;Pontuacao_Total;Cidade;Estado;Bairro;Rua;CEP;Origem_Avaliacao;Data_Coleta;Data_Publicacao_Avaliacao;Texto_Avaliacao;Estrelas
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-10-06T02:02:33;NO GERAL ATENDIMENTO DAS ATENDENTES E ENFERMEIRAS FORAM OTIMOS, EM COMPENSACAO, O ATENDIMENTO DE UMA MEDICA EM ESPECIFICO, PELO AMOR DE DEUS. RECEITOU MEDICAMENTO E UM DELES NAO TINHA DISPONIBILIDADE NA REDE, APENAS PARA COMPRA NO PARTICULAR.  MINHA SENHA PEGUEI AS 9:23 COM FEBRE E FUI ATENDIDA PELA MEDICA POR VOLTA DE 13:15 E JA ESTAVA LIBERADA. O BOM E QUE EU MELHOREI. MAS A UPA E BEM LOTADA, NAO TEM ASSENTO SUFICIENTE PARA TODOS, OS BANHEIROS NAO FECHAM AS PORTAS, E BEM SUJO, MAIS PELO PESSOAL QUE USA DO QUE PELA LIMPEZA PORQUE EU VI FREQUENTEMENTE AS MENINAS TENTANDO DAR UM JEITO, MAS AS PESSOAS ACABAM USANDO DE QUALQUER JEITO.  PARA O QUE EU PRECISEI FUI ATENDIDA, MAS TINHAM CASOS MAIS GRAVES QUE AINDA NAO PRECISEI CONHECER O SERVICO.;3
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-10-05T17:48:43;GOSTARIA DE PARABENIZAR OS SEGURANCAS DA UPA DO ERMELINO , ESTIVE LA NOS DIAS 03/10 E 04/10, COM MINHA MAE PARA ALGUNS PROCEDIMENTOS E TODOS OS  MOMENTOS QUE PRECISA ENTRAR PARA FALAR EM UM SETOR, OS SEGURANCAS BEM PRESTATIVOS, EDUCADOS E ORIENTANDO O LOCAL,  ATE CHAMAR O NOME QUANDO APARECIA NO PAINEL  ELES AJUDAVAM E OLHA QUE EU PEGUEI OS DOIS TURNO DA MANHA E DA NOITE. OBRIGADA AOS SEGURANCAS POR AJUDAREM NO MOMENTO DIFICIL PARA NOS.  GRATIDAO 🙏🏻;5
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-10-03T01:14:26;UM CAOS COM MAIS DE 8 HORAS DE ESPERA. O PESSOAL DA NOVA COLETA SAO MUITO GROSSAS  E MAL EDUCADAS, ALEM DO EXAME DE SANGUE AGORA DEMORAR DE 8H A 12HORAS DE ESPERA E NAO TEM SITE PARA ACOMPANHAR.  VOCE TEM QUE BUSCAR O RESULTADO DO EXAME NO OUTRO DIA E ESPERAR NOVAMENTE MAIS 8 HORAS PARA PASSAR NO MEDICO. E TERRIVEL E SEM CONDICOES.;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-10-02T15:31:11;PELA PRIMEIRA VEZ VOU DA 5 ESTRELAS POR QUE MINHA MAE FOI MUITO BEM ATENDIDA TANTO POR A ENFERMEIRA DA TRIAGEM ,CLINICA MEDICA E A OTORPEDISTA JA ENCAMINHOU MINHA MAE PRA FAZER TRATAMENTO NO ANTIGO HOSPITAL MENINO JESUS AQUI MESMO NO BAIRRO E O ATENDIMENTO DA MINHA MAE FOI RAPIDO MENOS DE 1 HORA SAIU MEDICADA, ELA JA VAI PASSA EM CONSULTA DIA 11 /10;5
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-10-02T14:15:29;ESTAVA NA ESPERA DE ATENDIMENTO NO DIA 02/10/2024 E ME DEPARO COM UMA MEDICA ENTRANDO PARA PLANTAO NOTURNO COM TRAVESSEIRO DEBAIXO DO BRACO,ELA VEIO DORMIR NO PLANTAO, FOI ISSO QUE ENTENDI,PQ NUNCA ME DEPAREI COM ALGUEM CHEGANDO PARA TRABALHAR COM TRAVESSEIRO;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-10-01T06:40:56;PACIENTE COM ASMA ESPERA MAIS DE 330H P SER ATENDIDO...SO PORQUE A SATURACAO E A PRESSAO ESTAO BOAS...E A FALTA DE AR ....COMO FICA???;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-30T14:34:11;OS IDOSOS E PREFERENCIAS AQUI NAO TEM VEZ NAO, GOSTARIA DE SABER COMO E FEITO A CHAMADA DE PACIENTES;2
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-30T05:01:00;MINHA TIA DEU ENTRADA NESSA MALDITA UPA NA SEXTA-FEIRA 27/09/2024 PELA MANHA COM FALTA DE AR. NO SABADO 28/09/2024 AS 12:00 HORAS ELA SE QUEIXOU DE MAUS TRATOS, NAO DERAM NADA PARA ELA COMER, NAO DEIXARAM ELA TOMAR UM BANHO,  SIMPLESMENTE FICOU JOGADA A MINGUA,  SOMENTE COM UM RESPIRADOR DE OXIGENIO.  QUANDO FOI NO SABADO AS 15:00 HORAS ELES TENTARAM ENTUBA-LA SEM NENHUM MOTIVO, SENDO QUE ELA ESTAVA CONVERSANDO,  SENTANDO NA CAMA E INDO AO BANHEIRO SOZINHA. ELES A MATARAM, NEGLIGENCIA MEDICA, ESSE E O LAUDO, ASSASSINOS QUE ESTAO AI SOMENTE PARA GANHAR O SALARIO, NADA MAIS. EU TENHO FE QUE VOCES IRAO PAGAR PELA MORTE DELA, SE NAO FOR PELA LEI DOS HOMENS,  SERA PELA LEI DE DEUS. ASSASSINOS, INUTEIS, MONSTROS, PODRES. MINHA TIA QUERIDA, ESTOU SENTINDO UMA DOR HORRIVEL NO PEITO, VOCE SE FOI MUITO CEDO, POR CAUSA DESSES INCOMPETENTE QUE SE DIZEM MEDICOS E ENFERMEIROS, MAS NAO PASSAM DE LIXO.😭😭😭;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-25T00:18:21;AVALIACAO NAO PREENCHIDA;5
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-16T12:58:51;TODA VEZ QUE PRECISEI DE ATENDIMENTO SEMPRE FUI BEM ATENDIDA, O TEMPO DE ESPERA ENTRE TRIAGEM E ATENDIMENTO NAO PASSOU DE 2 HORAS, PRA.MIM TA OK JA QUE A DEMANDA SEMPRE E ALTA.;5
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-15T03:09:14;VOU DAR 5 ESTRELAS PELO ATENDIMENTO DOS MEDICOS E ENFERMEIROS, MAIS ELAS NAO TEM CULPA DA DEMANDA ALTISSIMA. A POPULACAO DEVERIA TER MAIS EMPATIA PELOS OS MEDICOS E ENFERMEIROS, VAI ALGUMAS PESSOAS QUERENDO FAZER BARRACOS ACHO RIDICULO. E O ATENDIMENTO E A LIMPEZA ACHEI TOP SE EQUIPARA IGUAL O ATENDIMENTO NOTREDAME...;5
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-15T01:47:44;PESSIMOS ATENDIMENTO, ENFERMEIRAS DESPREPARADAS,UMA BAGUNCA NO PAINEL,UMA DESORGANIZACAO NO SETOR E PESSIMO ATENDIMENTO;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-11T00:44:27;PRESSAO ALTA E FITA VERDE PARA ATENDIMENTO AOS 78 ANOS DE IDADE;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-09T13:48:21;AVALIACAO NAO PREENCHIDA;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-03T00:47:20;AVALIACAO NAO PREENCHIDA;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-09-01T12:00:12;SEMPRE QUE VENHO AQUI NA PARTE DA PEDIATRIA TANTO NA PARTE DA MEDICACAO INFANTIL SEMPRE SOU BEM TRATADA, OS MEDICOS SEMPRE ATENCIOSOS E INFERMEIROS MUITO BONS!!;5
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-08-27T17:27:57;SEMANA PASSADA EU ESTIVE NA UPA COM DOR  QUE SEGUE DA LOBAR ATE NO CIATICO DESCENDO PRA PERNA JA FOI A 3 VEZ QUE BUSQUEI AJUDA MEDICA NA UNIDADE ME OFERECERAM PRA SER ATENDIDA PELO SUS DIGITAL SE NAO ME ENGANO QUE A CONSULTA OCORRE COM UM MEDICO OU MEDICA ONLINE, ME MEDICARAM E ME COLOCARAM PRA CASA SE QUER PEDIRAM ALGUM EXAME PARA SABER O MOTIVO DAS DORES, PASSEI A SEMANA INTEIRA SENTINDO FORTES DORES SEM NEM PODER IR NOVAMENTE A UPA, E A MEDICA QUE ME ATENDEU AINDA FALOU QUE EXAMES ESSAS COISAS ERA NO POSTO DE SAUDE SENDO QUE NO POSTO DE SAUDE E MESES PRA CONSEGUIR UMA CONSULTA COM MEDICOS DE LA, O QUE EU QUERO DIZER E A FALTA DE SENSIBILIDADE E COMPETENCIA DESSA PROFISSIONAL QUE ME ATENDEU POIS FALEI QUE JA ERA A TERCEIRA VEZ QUE ME CONSULTAVA COM O MESMO PROBLEMA.O QUE EU QUERO DIZER QUE SE EU TIVESSE DE MORRER EU TERIA MORRIDO POIS FOI MUITA MALDADE NAO SOLICITAREM EXAMES SENDO QUE EU ESTAVA COM MUITA DOR.;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-08-27T07:02:13;LIXOOOOOOOOOOOOOO DE UPA REVOLTADISSIMA COM QUE VI NO BALANCO GERAL OQ FIZERAM COM AQUELE HOMEM EDIR NAO ERA PRA TEREM FEITO OQ FIZERAM E SIM PRESTAR ATENDIMENTO PRA AQUELE POBRE SENHOR AGORA ELE TA DESAPARECIDO ELE SOFRIA COM CONVULSOES POR CAUSA DA INCOMPETENCIA DESSES SEGURANCAS ELE DESAPARECEU E A MAE QUE TA SOFRENDO TEM MSM E QUE FECHAR NAO TA VALENDO DE NADA 😡😡😡😡😡😡😡😡😡😡 JUSTICA;1
UPA ERMELINO MATARAZZO;412;2.2;SAO PAULO;SAO PAULO;VILA PARANAGUA;R. MIGUEL NOVAIS, 113;03807-370;Google;2025-10-18T02:19:58;2024-08-26T15:48:01;VERGONHOSO O QUE FIZERAM COM IDOSO, EXPULSO E SEM ATENDIMENTO, POR CAUSA DO DESCASO ELE ESTA DESAPARECIDO ATE HOJE;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-10-17T02:05:13;UMA PORCARIA, 3 HORAS PRA SER ATENDIDA O MEDICO NAO AVALIAR DIREITO PQ A PESSOA TEM PASSA MEDICACAO SEM EXPLICAR NADA, PIOR DE TUDO OS ENFERMEIROS TUDO IGNORANTE, SEM PACIENCIA COM OS PACIENTES ESTAMOS NO HOSPITAL PK PRECISAMOS NAO POR DIVERSAO SEUS IGNORANTES 😡😡;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-10-11T11:51:25;PIOR HOSPITAL.. PASSEI POR UMA MEDICA CHAMADA LUCIANA EU TOU COM PNEUMONIA NEM RAIO X NAO PEDIU , PASSOU MEDICACAO PRIMEIRAMENTE SEM ANTES ATE EU FAZER EXAME DE ENFLUENZA E COVID , PIOR MEDICA...;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-10-10T16:50:55;OLA, ME CHAMO SEVERINO E FUI ATENDIDO NA UPA NO SABADO DIA 04/10, ONDE ESPEREI 3 HORAS PELA DEMANDA DE PESSOAS QUE LA ESTAVAM ESPERANDO E POR MEU ATENDIMENTO.NAO SER DE EMERGENCIA, MAS FIQUEI SURPREENDIDO PELO FATO DA ENFERMEIRA RESPONSAVEL ( VIVANE) SEMPRE PASSAR NA RECEPCAO E EXPLANAR QUE A DEMORA SE DEVIA POR ISTO OU POR AQUILO, E ACHEI ISTO MUITO BACANA, POIS DEMONSTRAVA UMA CERTA ATENCAO CONOSCO QUE LA ESTAVAMOS, E CHEGOU A MINHA HORA DE SER ATENDIDO ONDE EU JA ESTAVA A MAIS DE 15 DIAS COM UMA TOSSE SECA, E ME ME MEDIARAM, NA HORA NA SALA DE ENFERMAGEM E NO DIA SEGUINTE EU ESTAVA MUIT MELHOR. PEGUEI OS REMEDIOS NA FARMACIA E QUERO AGRADECER MUITO E QUE DEUS ABENCOE VCS TODOS.;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-10-09T20:05:44;PESSIMO ATENDIMENTO, PEDIATRA HORRIVEL QUE EU NAO SEI PORQUE ESTOU PARA ATENDER CRIANCAS, ELA NEM OLHA NA CARA, NAO EXAMINA, E UM DESCASO ESSE UPA. ELES MELHORAM NA REFORMA, MAS NAO MELHORA NO ATENDIMENTO SO PIORA. NUNCA MAIS COLOCO MEUS PES NESSE UPA, PRINCIPALMENTE QUANDO DE TRATA DE PEDIATRIA 🤢;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-10-08T15:13:49;AVALIACAO NAO PREENCHIDA;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-10-07T16:27:20;UMA ANILHA DE 10 KG CAIU SOBRE O MEU PE NA ACADEMIA E MEU ESPOSO ME LEVOU ATE A UPA. DESDE A CHEGADA, ONDE UM ENFERMEIRO ME TROUXE UMA CADEIRA DE RODAS E ME LEVOU PARA DENTRO, ATE O MEDICO, PASSANDO PELOS ENFERMEIROS, O RADIOLOGISTA, ENFIM, FUI MUITO BEM ATENDIDA, COM MUITO RESPEITO E MUITO CARINHO. DEIXO AQUI UM ABRACO PARA A ENFERMEIRA ANA CRISTINA QUE E UM AMOR. OBRIGADA A TODOS! SAI DO PS 2 HORAS DEPOIS DE DAR ENTRADA, MUITO RAPIDO . PAREM DE FALAR MAL DO SUS, OS PLANOS DE SAUDE QUE PAGAMOS UMA FORTUNA ESTA MUITO RUIM.;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-10-06T20:04:17;MUITA DEMORA DESORGANIZACAO  ELES PASABA PERSONAL SIN UN CONTROL LITERALMENTE MAS DE 5 HORAS PARA ATENCION VAS A PREGUNTAR E NO TE HACEN CASO CREO QUE DEVERIA ORGANIZAR-SE MUCHO MEJOR;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-10-04T02:45:51;PESSIMO;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-29T23:27:01;PENSA EM UM LUGAR PESSIMO.  ELES MISTURAM AS FIXAS. UM ATENDIMENTO DESORGANIZADO . GESTAP HORRIVEL.ANTES COMO PRONTA SOCORRO MUIITO MELHOR;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-28T20:54:26;PRECISEI DE UM ATENDIMENTO COM URGENCIA PARA MEU PAI, DEVIDO AO PICO DE HIPERTENSAO QUE ELE APRESENTOU E A UNIDADE PRONTAMENTE NOS ATENDEU NA EMERGENCIA. O ATENDIMENTO INICIAL (TRIAGEM,RECEPCAO E CONSULTA) FOI RAPIDO. ENFERMEIROS ALTAMENTE CAPACITADOS NO AMBULATORIO. MEU PAI CHEGOU MAU E SAIU OUTRA PESSOA NO DIA SEGUINTE. OBRIGADA TODA EQUIPE PELA AGILIDADE E EXCELENTE ATENDIMENTO !;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-25T20:01:24;EXCELENTE ATENDIMENTO!!!;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-24T21:41:53;ATENDIMENTO BOM ,;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-24T18:40:27;AVALIACAO NAO PREENCHIDA;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-23T00:29:13;EQUIPE DE TRIAGEM MUITO FRACA! NAO ESTAO DANDO PRIORIDADE!!!A DEMORA E MUITO!!!;2
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-15T18:01:45;GENTE, O LUGARZINHO BAGUNCADO!!!!;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-15T03:00:31;ESTOU ENFRENTANDO UMA DEPRESSAO, E PASSEI MAL O DIA TODO COM CRISE DE ANSIEDADE, DIARREIA, DOR NO ESTOMAGO, NAO CONSEGUI IR TRABALHAR DECIDI IR NA UPA IPIRANGA. QUANDO FUI SER ATENDIDA NO CONSULTORIO MEDICO PELA DRA CAMILA GIRO, JA COMECOU O ATENDIMENTO COM A PORTA ABERTA, FUI FECHAR E ELA NAO DEIXOU, ALGO QUE  COMPROMETE A PRIVACIDADE E O SIGILO PROFISSIONAL DO PACIENTE. APOS RELATAR MEUS SINTOMAS A ELA, ME PASSOU MEDICACAO NA VEIA, E EU SOLICITEI O ATESTADO DO DIA, DE INICIO ELA NAO QUIS ME DAR E DISSE PRA PEGAR DECLARACAO DE HORAS, INSISTI E EXPLIQUEI PRA ELA QUE UM DOS MOTIVOS DA MINHA CRISE DE ANSIEDADE ESTAR ATACADA, ERA PELO TRABALHO E QUE PRECISAVA DO ATESTADO DO DIA. ELA OLHOU PRA MIM E COM TOM DE DEBOCHE DISSE “ ASSIM FICA FACIL, SO ARRUMAR OUTRO TRABALHO, EU TAMBEM TENHO ANSIEDADE DE TRABALHAR AQUI” , SE REFERINDO A UPA. EXPLIQUEI PRA ELA QUE SAO SITUACOES E CONDICOES DIFERENTES POIS EU NAO TENHO NENHUMA REDE APOIO, PERDI MEUS PAIS RECENTEMENTE, MORO SOZINHA, NAO TEM COMO EU MUDAR DE TRABALHO ASSIM DO NADA. ACHEI UMA FALTA DE RESPEITO ENORME A FORMA QUE ELA LIDOU COM O MEU TRANSTORNO, AINDA MAIS NO MES TITULADO SETEMBRO AMARELO, FUI NA UPA PRA TENTAR ME SENTIR MELHOR, SAI PIOR. DESCASO ENORME COM A SAUDE MENTAL. DEPOIS DE EU COMECAR ENTRAR EM CRISE NOVAMENTE PELO NERVOSO QUE ELA ME CAUSOU, ME DEU O ATESTADO DO DIA COM O CID, SEM MINHA AUTORIZACAO, QUANDO PEDI PRA TIRAR ELA DISSE QUE NAO PODERIA ME DAR O ATESTADO SEM O CID, A RESPONDI, E UM DIREITO MEU AUTORIZAR OU NEGAR COLOCAR O CID. FOI PESSIMA A CONSULTA DO INICIO AO FIM, VIOLANDO MEUS DIREITOS COMO PACIENTE.;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-14T15:35:09;DEMOROU COMO TODO LUGAR QUE ATENDE A POPULACAO, MAS FUI MUITO BEM ATENDIDA E OS ATENDENTES E MEDICOS FORAM MUITO GENTIS E PROFISSIONAIS!🥰;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-14T14:55:35;ESTOU INTERNADA NA UPA DESDE TERCA FEIRA DIA 8/09 SENDO MUITO BEM CUIDADA POR TODA EQUIPE EM ESPECIAL PELA TECNICA DE ENFERMAGEM FABIOLA DO 1 ANDAR SALA DE OBSERVACAO. CUIDADOSA ATENCIOSA UM AMOR DE PESSOA .;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-11T01:45:06;AVALIACAO NAO PREENCHIDA;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-10T17:39:09;FUI MUITO BEM ATENDIDA PELO MEDICO, ENFERMEIROS  TINHA INFEMEIRA CHAMADA PATRICIA QUE FICA. NA EM NA SALA D INTERNACAO  UM PESSOA ILUMINADA, CARINHOSA EDUCADA  NOTA. 10 A  TODOS QUE CUIDARAM D MI MUITISSIMO OBRIGADA ❤️❤️;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-03T22:50:09;HOSPITAL NOVO POREM O ATENDIMENTO E PESSIMO PACIENTE FICA HORAS ESPERANDO PARA FAZER FICHA PARA MOSTRAR UM ELETROCARDIOGRAMA ENTAO MAIS DE 2 HORAS UM DESCASO TOTAL UMA DESORDEM.;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-03T18:36:49;ENFERMAGEM DIURNA GENTIL, MEDICO GEORGE ME ATENDEU BEM, GOSTEI!;5
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-03T17:24:40;RECEPCAO, ATENDIMENTO GUICHES, FARMACIA ATENDIMENTO EXCELENTE, NA PARTE DE MEDICOS PESSIMA, MEDICOS QUE NAO EXAMINAM, NAO OLHAM NA SUA CARA, PRESCREVEM COISAS QUE VC NAO ENTENDE PQ E AS MEDICACOES PRESCERITAS SEMPRE EM FALTA NA FARMACIA, EFETUAM REFORMAS E ESQUECEM DA POPULACAO, POR FORA BELA VIOLA POR DENTRO PAO BOLORENTO. LAMENTAVEL SR PREFEITO, SO COLOQUEII 1 ESTRELA PQ SENAO NAO CONSIGO POSTAR, MAS NA REALIDADE SERIA SEM ESTRELAS, ELAS FICAM PARA O ATENDIMENTO, RECEPCAO E FARMACIA PARA ELES 5 ESTRELAS, PARA OS MEDICOS ZERO ESTRELAS;1
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-02T23:10:53;A UPA ESTA SUPER NOVA. A ESTRUTURA E BOA. REALMENTE DEMORA MAS NAO E CULPA DOS FUNCIONARIOS NEM DA EQUIPE - A ESTRUTURA DE GOVERNO QUE NAO FORNECE MEDICOS SUFICIENTES. MAS O ATENDIMENTO FOI OTIMO, TIVE UMA BOA RECEPCAO.;4
UPA IPIRANGA - DR. AUGUSTO GOMES DE MATTOS;290;3.2;SAO PAULO;SP;SACOMA;RUA JULIO DE, R. JULIO FELIPE GUEDES, 200;04174-040;Google;2025-10-18T02:19:50;2025-09-02T13:27:52;PRECISEI IR AO ORTOPEDISTA HOJE PORQUE TORCI O TORNOZELO. FUI EXTREMAMENTE BEM ATENDIDA, DESDE A TRIAGEM ATE O PROCESSO FINAL. AGRADECO IMENSAMENTE A TODOS DA UNIDADE PELA GENTILEZA, AGILIDADE E OTIMO SERVICO!;5
