date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide
2024-03-27 21:00:00+00:00,64.3,16.2,174.0,13.7,72.0,31.9
2024-03-27 22:00:00+00:00,65.0,16.2,175.0,13.5,69.0,35.6
2024-03-27 23:00:00+00:00,66.1,16.2,173.0,12.4,67.0,37.9
2024-03-28 00:00:00+00:00,58.3,15.0,167.0,8.2,76.0,26.2
2024-03-28 01:00:00+00:00,61.5,15.0,166.0,8.2,75.0,25.3
2024-03-28 02:00:00+00:00,61.0,14.8,165.0,8.1,74.0,23.9
2024-03-28 03:00:00+00:00,58.8,14.8,163.0,7.5,77.0,21.8
2024-03-28 04:00:00+00:00,55.5,14.8,161.0,6.1,85.0,18.3
2024-03-28 05:00:00+00:00,65.7,15.0,159.0,4.3,97.0,14.0
2024-03-28 06:00:00+00:00,104.8,17.5,157.0,2.8,107.0,10.5
2024-03-28 07:00:00+00:00,143.9,22.1,154.0,1.7,115.0,8.6
2024-03-28 08:00:00+00:00,156.9,22.8,150.0,0.9,122.0,7.4
2024-03-28 09:00:00+00:00,152.7,22.5,147.0,0.4,127.0,6.6
2024-03-28 10:00:00+00:00,148.5,22.2,145.0,0.1,128.0,5.7
2024-03-28 11:00:00+00:00,144.4,21.8,144.0,0.0,126.0,5.0
2024-03-28 12:00:00+00:00,150.9,20.8,145.0,0.5,127.0,7.0
2024-03-28 13:00:00+00:00,159.7,21.2,146.0,1.0,130.0,8.1
2024-03-28 14:00:00+00:00,180.2,22.3,146.0,1.9,133.0,9.8
2024-03-28 15:00:00+00:00,207.2,23.7,148.0,3.2,130.0,11.8
2024-03-28 16:00:00+00:00,207.7,25.8,151.0,5.6,117.0,14.7
2024-03-28 17:00:00+00:00,236.6,28.7,155.0,8.4,98.0,18.0
2024-03-28 18:00:00+00:00,272.9,33.1,158.0,10.3,82.0,20.0
2024-03-28 19:00:00+00:00,288.7,37.7,159.0,10.5,74.0,19.9
2024-03-28 20:00:00+00:00,300.8,42.3,158.0,9.8,69.0,18.6
2024-03-28 21:00:00+00:00,297.1,45.6,157.0,8.9,66.0,17.2
2024-03-28 22:00:00+00:00,243.1,44.8,155.0,7.8,65.0,15.7
2024-03-28 23:00:00+00:00,201.6,42.7,153.0,6.5,65.0,14.1
2024-03-29 00:00:00+00:00,176.5,39.9,152.0,5.7,65.0,12.8
2024-03-29 01:00:00+00:00,163.4,38.9,152.0,6.1,63.0,13.4
2024-03-29 02:00:00+00:00,146.2,37.4,152.0,6.5,62.0,14.1
2024-03-29 03:00:00+00:00,137.4,36.1,152.0,6.4,65.0,14.1
2024-03-29 04:00:00+00:00,136.4,35.4,152.0,5.3,78.0,13.1
2024-03-29 05:00:00+00:00,171.8,35.6,152.0,3.7,96.0,11.4
2024-03-29 06:00:00+00:00,179.3,34.3,151.0,2.3,109.0,9.4
2024-03-29 07:00:00+00:00,183.0,33.5,147.0,1.4,111.0,6.9
2024-03-29 08:00:00+00:00,194.6,33.2,143.0,0.8,108.0,4.2
2024-03-29 09:00:00+00:00,189.5,32.2,139.0,0.4,105.0,2.4
2024-03-29 10:00:00+00:00,187.7,31.0,138.0,0.2,106.0,2.2
2024-03-29 11:00:00+00:00,178.8,29.3,139.0,0.3,108.0,3.0
2024-03-29 12:00:00+00:00,217.9,27.9,140.0,0.3,101.0,2.6
2024-03-29 13:00:00+00:00,227.2,27.9,140.0,0.5,99.0,2.4
2024-03-29 14:00:00+00:00,236.6,28.5,139.0,0.8,95.0,2.1
2024-03-29 15:00:00+00:00,234.2,29.5,139.0,1.1,91.0,1.8
2024-03-29 16:00:00+00:00,189.5,29.8,139.0,1.5,85.0,1.6
2024-03-29 17:00:00+00:00,184.9,30.4,140.0,1.9,78.0,1.4
2024-03-29 18:00:00+00:00,206.3,32.8,140.0,2.2,73.0,1.4
2024-03-29 19:00:00+00:00,206.3,33.8,140.0,2.1,71.0,1.5
2024-03-29 20:00:00+00:00,153.2,30.5,140.0,1.8,71.0,1.8
2024-03-29 21:00:00+00:00,96.6,26.3,140.0,1.6,71.0,2.1
2024-03-29 22:00:00+00:00,75.4,24.0,140.0,1.5,70.0,2.4
2024-03-29 23:00:00+00:00,66.1,22.9,139.0,1.4,70.0,2.8
2024-03-30 00:00:00+00:00,64.3,22.8,140.0,1.7,72.0,4.1
2024-03-30 01:00:00+00:00,60.8,22.1,139.0,1.7,70.0,4.3
2024-03-30 02:00:00+00:00,59.8,21.8,139.0,1.7,67.0,4.5
2024-03-30 03:00:00+00:00,77.8,23.1,139.0,1.7,67.0,5.1
2024-03-30 04:00:00+00:00,98.7,25.1,141.0,1.7,74.0,6.3
2024-03-30 05:00:00+00:00,100.1,25.4,144.0,1.6,84.0,7.9
2024-03-30 06:00:00+00:00,146.7,28.2,146.0,1.4,92.0,8.8
2024-03-30 07:00:00+00:00,226.8,31.9,145.0,1.1,97.0,8.7
2024-03-30 08:00:00+00:00,244.0,30.9,144.0,0.6,101.0,8.1
2024-03-30 09:00:00+00:00,288.7,33.4,142.0,0.3,102.0,7.3
2024-03-30 10:00:00+00:00,340.9,37.0,141.0,0.2,100.0,6.5
2024-03-30 11:00:00+00:00,380.9,39.0,141.0,0.2,97.0,5.5
2024-03-30 12:00:00+00:00,407.9,39.3,144.0,0.3,94.0,3.9
2024-03-30 13:00:00+00:00,452.6,41.9,144.0,0.5,95.0,4.1
2024-03-30 14:00:00+00:00,491.7,45.3,144.0,0.7,96.0,4.4
2024-03-30 15:00:00+00:00,506.6,48.5,144.0,0.9,96.0,4.9
2024-03-30 16:00:00+00:00,469.4,52.4,144.0,1.1,95.0,5.8
2024-03-30 17:00:00+00:00,461.0,54.6,144.0,1.2,93.0,6.9
2024-03-30 18:00:00+00:00,461.9,57.4,144.0,1.3,90.0,7.5
2024-03-30 19:00:00+00:00,414.4,55.6,143.0,1.3,86.0,7.2
2024-03-30 20:00:00+00:00,312.0,48.2,143.0,1.3,82.0,6.5
2024-03-30 21:00:00+00:00,238.4,41.9,142.0,1.2,78.0,5.7
2024-03-30 22:00:00+00:00,204.9,38.1,142.0,1.0,75.0,4.9
2024-03-30 23:00:00+00:00,182.1,35.2,141.0,0.8,72.0,4.0
2024-03-31 00:00:00+00:00,280.3,42.3,142.0,0.5,73.0,3.0
2024-03-31 01:00:00+00:00,311.1,46.3,142.0,0.6,71.0,3.0
2024-03-31 02:00:00+00:00,282.2,47.7,142.0,0.6,69.0,2.9
2024-03-31 03:00:00+00:00,203.5,43.9,142.0,0.7,69.0,3.0
2024-03-31 04:00:00+00:00,177.0,40.9,142.0,0.7,75.0,3.3
2024-03-31 05:00:00+00:00,221.7,40.6,143.0,0.7,85.0,3.6
2024-03-31 06:00:00+00:00,258.0,40.3,143.0,0.6,91.0,3.7
2024-03-31 07:00:00+00:00,258.0,37.5,142.0,0.5,92.0,3.2
2024-03-31 08:00:00+00:00,248.7,34.7,140.0,0.4,90.0,2.5
2024-03-31 09:00:00+00:00,197.4,32.1,139.0,0.3,88.0,1.9
2024-03-31 10:00:00+00:00,281.3,36.7,139.0,0.3,88.0,1.7
2024-03-31 11:00:00+00:00,309.2,38.2,139.0,0.2,88.0,1.7
2024-03-31 12:00:00+00:00,294.3,33.6,142.0,0.3,87.0,2.2
2024-03-31 13:00:00+00:00,366.9,37.6,142.0,0.5,87.0,2.3
2024-03-31 14:00:00+00:00,447.0,42.1,142.0,0.7,86.0,2.4
2024-03-31 15:00:00+00:00,551.3,48.3,142.0,0.9,85.0,2.4
2024-03-31 16:00:00+00:00,670.6,57.5,141.0,0.9,83.0,2.3
2024-03-31 17:00:00+00:00,704.1,60.5,139.0,0.7,81.0,2.1
2024-03-31 18:00:00+00:00,631.4,58.7,138.0,0.7,79.0,2.0
2024-03-31 19:00:00+00:00,486.2,52.7,138.0,0.8,77.0,2.0
2024-03-31 20:00:00+00:00,327.8,44.6,138.0,1.0,75.0,2.1
2024-03-31 21:00:00+00:00,240.3,39.5,138.0,1.2,73.0,2.2
2024-03-31 22:00:00+00:00,204.9,37.5,138.0,1.3,70.0,2.2
2024-03-31 23:00:00+00:00,179.7,36.2,138.0,1.3,67.0,2.2
2024-04-01 00:00:00+00:00,122.5,30.6,135.0,1.5,65.0,1.9
2024-04-01 01:00:00+00:00,113.6,29.3,135.0,2.0,61.0,1.9
2024-04-01 02:00:00+00:00,111.8,28.8,135.0,2.7,56.0,1.9
2024-04-01 03:00:00+00:00,105.7,28.1,135.0,3.0,56.0,1.9
2024-04-01 04:00:00+00:00,112.5,28.1,136.0,2.5,64.0,2.0
2024-04-01 05:00:00+00:00,161.6,28.5,137.0,1.6,77.0,2.0
2024-04-01 06:00:00+00:00,190.0,29.0,138.0,0.9,87.0,2.0
2024-04-01 07:00:00+00:00,210.5,30.7,137.0,0.6,90.0,1.7
2024-04-01 08:00:00+00:00,233.3,32.7,135.0,0.4,90.0,1.3
2024-04-01 09:00:00+00:00,235.2,32.5,133.0,0.3,89.0,1.0
2024-04-01 10:00:00+00:00,220.7,30.4,132.0,0.3,87.0,0.7
2024-04-01 11:00:00+00:00,191.9,27.8,131.0,0.3,84.0,0.5
2024-04-01 12:00:00+00:00,82.4,18.2,132.0,0.4,84.0,0.7
2024-04-01 13:00:00+00:00,84.8,18.6,132.0,0.6,83.0,0.7
2024-04-01 14:00:00+00:00,90.1,19.2,131.0,0.8,82.0,0.7
2024-04-01 15:00:00+00:00,93.6,19.7,131.0,1.1,80.0,0.7
2024-04-01 16:00:00+00:00,99.9,21.0,132.0,1.6,78.0,0.8
2024-04-01 17:00:00+00:00,107.8,22.2,134.0,2.3,75.0,1.0
2024-04-01 18:00:00+00:00,112.7,23.9,134.0,2.6,73.0,1.1
2024-04-01 19:00:00+00:00,125.3,27.5,132.0,2.4,73.0,1.0
2024-04-01 20:00:00+00:00,90.8,24.3,130.0,2.0,73.0,0.9
2024-04-01 21:00:00+00:00,94.8,24.6,127.0,1.6,73.0,0.8
2024-04-01 22:00:00+00:00,92.4,24.0,125.0,1.2,71.0,0.8
2024-04-01 23:00:00+00:00,84.8,23.5,123.0,0.9,67.0,0.8
2024-04-02 00:00:00+00:00,123.9,32.5,124.0,0.9,63.0,0.7
2024-04-02 01:00:00+00:00,106.4,31.5,123.0,1.3,57.0,0.6
2024-04-02 02:00:00+00:00,89.6,29.9,122.0,1.7,49.0,0.6
2024-04-02 03:00:00+00:00,76.6,28.2,122.0,2.0,46.0,0.6
2024-04-02 04:00:00+00:00,80.3,27.3,123.0,1.8,51.0,0.8
2024-04-02 05:00:00+00:00,93.1,26.7,125.0,1.4,61.0,1.1
2024-04-02 06:00:00+00:00,103.1,26.1,126.0,1.0,69.0,1.3
2024-04-02 07:00:00+00:00,108.3,25.5,126.0,0.7,74.0,1.2
2024-04-02 08:00:00+00:00,117.8,26.5,125.0,0.5,77.0,0.8
2024-04-02 09:00:00+00:00,93.1,22.1,124.0,0.3,79.0,0.6
2024-04-02 10:00:00+00:00,91.0,21.6,123.0,0.2,80.0,0.5
2024-04-02 11:00:00+00:00,88.9,21.0,122.0,0.3,80.0,0.4
2024-04-02 12:00:00+00:00,95.0,21.0,144.0,0.4,81.0,0.8
2024-04-02 13:00:00+00:00,89.4,21.0,143.0,0.8,80.0,0.7
2024-04-02 14:00:00+00:00,102.7,24.9,142.0,1.3,77.0,0.5
2024-04-02 15:00:00+00:00,96.9,25.1,141.0,1.8,75.0,0.4
2024-04-02 16:00:00+00:00,93.6,25.0,141.0,2.0,73.0,0.4
2024-04-02 17:00:00+00:00,91.7,25.7,142.0,2.2,70.0,0.5
2024-04-02 18:00:00+00:00,84.1,25.3,142.0,2.4,67.0,0.6
2024-04-02 19:00:00+00:00,77.1,25.3,142.0,2.9,62.0,0.7
2024-04-02 20:00:00+00:00,69.8,25.1,142.0,3.5,57.0,0.9
2024-04-02 21:00:00+00:00,66.8,25.1,142.0,3.8,53.0,1.0
2024-04-02 22:00:00+00:00,68.5,25.5,140.0,3.3,53.0,1.1
2024-04-02 23:00:00+00:00,64.7,25.1,138.0,2.4,55.0,1.1
2024-04-03 00:00:00+00:00,60.3,21.1,133.0,2.1,47.0,0.9
2024-04-03 01:00:00+00:00,55.6,20.6,131.0,2.2,40.0,0.8
2024-04-03 02:00:00+00:00,49.7,19.6,128.0,2.4,30.0,0.6
2024-04-03 03:00:00+00:00,45.6,18.3,127.0,2.4,28.0,0.5
2024-04-03 04:00:00+00:00,47.1,17.9,131.0,2.0,40.0,0.7
2024-04-03 05:00:00+00:00,85.0,22.8,136.0,1.5,60.0,1.0
2024-04-03 06:00:00+00:00,102.4,25.7,140.0,1.0,76.0,1.3
2024-04-03 07:00:00+00:00,99.4,24.7,140.0,0.7,84.0,1.4
2024-04-03 08:00:00+00:00,92.2,22.8,138.0,0.4,88.0,1.4
2024-04-03 09:00:00+00:00,88.0,21.5,136.0,0.2,90.0,1.3
2024-04-03 10:00:00+00:00,86.1,20.7,134.0,0.0,90.0,1.2
2024-04-03 11:00:00+00:00,84.8,20.0,132.0,0.0,88.0,1.0
2024-04-03 12:00:00+00:00,102.0,22.8,137.0,0.4,85.0,1.0
2024-04-03 13:00:00+00:00,103.6,23.3,139.0,1.2,83.0,1.1
2024-04-03 14:00:00+00:00,105.2,23.9,141.0,2.3,80.0,1.2
2024-04-03 15:00:00+00:00,97.3,24.4,143.0,3.2,76.0,1.3
2024-04-03 16:00:00+00:00,81.0,23.7,143.0,3.7,71.0,1.3
2024-04-03 17:00:00+00:00,72.2,22.2,143.0,4.1,66.0,1.3
2024-04-03 18:00:00+00:00,63.3,21.1,143.0,4.5,61.0,1.4
2024-04-03 19:00:00+00:00,61.5,21.9,144.0,5.2,57.0,1.6
2024-04-03 20:00:00+00:00,59.3,22.5,146.0,5.9,53.0,1.8
2024-04-03 21:00:00+00:00,61.7,22.8,146.0,6.3,50.0,1.9
2024-04-03 22:00:00+00:00,62.6,22.6,145.0,6.1,47.0,1.9
2024-04-03 23:00:00+00:00,61.5,22.2,142.0,5.6,44.0,1.8
2024-04-04 00:00:00+00:00,64.5,23.3,138.0,4.4,42.0,3.1
2024-04-04 01:00:00+00:00,64.5,22.4,136.0,4.1,38.0,2.5
2024-04-04 02:00:00+00:00,62.6,21.9,134.0,3.7,32.0,2.0
2024-04-04 03:00:00+00:00,61.5,21.7,133.0,3.5,34.0,3.0
2024-04-04 04:00:00+00:00,62.4,22.4,136.0,3.5,49.0,7.0
2024-04-04 05:00:00+00:00,93.1,27.9,141.0,3.7,70.0,12.6
2024-04-04 06:00:00+00:00,114.6,30.4,145.0,3.9,90.0,17.2
2024-04-04 07:00:00+00:00,118.7,28.2,146.0,4.1,104.0,20.0
2024-04-04 08:00:00+00:00,137.8,25.5,145.0,4.3,116.0,21.8
2024-04-04 09:00:00+00:00,145.8,22.9,143.0,4.1,126.0,21.8
2024-04-04 10:00:00+00:00,138.8,21.4,140.0,3.0,136.0,18.8
2024-04-04 11:00:00+00:00,125.3,20.2,137.0,1.4,145.0,14.0
2024-04-04 12:00:00+00:00,94.8,17.1,154.0,0.8,145.0,10.6
2024-04-04 13:00:00+00:00,87.8,16.2,157.0,2.3,139.0,9.9
2024-04-04 14:00:00+00:00,80.1,15.3,162.0,4.4,130.0,8.9
2024-04-04 15:00:00+00:00,61.9,14.8,166.0,6.1,122.0,8.2
2024-04-04 16:00:00+00:00,60.3,14.7,169.0,7.1,117.0,7.9
2024-04-04 17:00:00+00:00,58.1,14.5,170.0,7.8,113.0,7.8
2024-04-04 18:00:00+00:00,53.9,14.2,171.0,8.2,109.0,7.7
2024-04-04 19:00:00+00:00,50.4,13.9,170.0,8.2,103.0,7.4
2024-04-04 20:00:00+00:00,48.0,13.8,169.0,7.9,96.0,7.1
2024-04-04 21:00:00+00:00,45.8,13.6,166.0,7.3,90.0,6.7
2024-04-04 22:00:00+00:00,44.2,13.4,162.0,6.2,84.0,6.3
2024-04-04 23:00:00+00:00,42.8,13.2,158.0,4.9,79.0,5.9
2024-04-05 00:00:00+00:00,46.3,12.5,159.0,3.4,104.0,10.3
2024-04-05 01:00:00+00:00,46.8,12.2,158.0,3.2,103.0,9.9
2024-04-05 02:00:00+00:00,47.1,11.9,158.0,2.9,102.0,9.2
2024-04-05 03:00:00+00:00,48.1,11.7,158.0,2.6,103.0,8.5
2024-04-05 04:00:00+00:00,49.2,11.6,160.0,2.4,106.0,7.5
2024-04-05 05:00:00+00:00,49.8,11.5,164.0,2.3,110.0,6.5
2024-04-05 06:00:00+00:00,60.5,11.6,166.0,2.0,115.0,6.0
2024-04-05 07:00:00+00:00,66.4,12.7,166.0,1.5,124.0,6.7
2024-04-05 08:00:00+00:00,76.8,14.2,166.0,0.8,133.0,8.0
2024-04-05 09:00:00+00:00,88.2,15.5,165.0,0.3,140.0,9.0
2024-04-05 10:00:00+00:00,90.3,15.9,164.0,0.0,141.0,9.3
2024-04-05 11:00:00+00:00,85.9,15.5,162.0,0.0,139.0,9.3
2024-04-05 12:00:00+00:00,68.9,12.4,161.0,0.3,133.0,9.2
2024-04-05 13:00:00+00:00,67.5,12.3,162.0,1.0,128.0,9.0
2024-04-05 14:00:00+00:00,65.9,12.2,162.0,2.0,122.0,8.7
2024-04-05 15:00:00+00:00,55.5,12.1,164.0,3.1,114.0,8.5
2024-04-05 16:00:00+00:00,47.4,12.2,167.0,4.5,105.0,8.4
2024-04-05 17:00:00+00:00,44.7,12.2,171.0,6.1,96.0,8.2
2024-04-05 18:00:00+00:00,42.6,12.1,173.0,7.1,87.0,8.0
2024-04-05 19:00:00+00:00,40.5,12.0,173.0,7.3,80.0,7.6
2024-04-05 20:00:00+00:00,39.0,11.8,171.0,7.0,74.0,7.1
2024-04-05 21:00:00+00:00,36.6,11.4,168.0,6.5,68.0,6.6
2024-04-05 22:00:00+00:00,34.1,10.8,164.0,5.8,62.0,6.0
2024-04-05 23:00:00+00:00,32.7,10.3,159.0,4.8,57.0,5.5
2024-04-06 00:00:00+00:00,35.3,10.8,159.0,4.2,64.0,6.1
2024-04-06 01:00:00+00:00,36.2,10.7,157.0,4.0,62.0,5.9
2024-04-06 02:00:00+00:00,35.6,10.6,155.0,3.7,60.0,5.6
2024-04-06 03:00:00+00:00,35.9,10.7,154.0,3.3,63.0,5.7
2024-04-06 04:00:00+00:00,34.9,10.8,157.0,2.9,77.0,6.5
2024-04-06 05:00:00+00:00,33.9,10.9,161.0,2.4,97.0,7.7
2024-04-06 06:00:00+00:00,56.5,12.7,164.0,1.9,112.0,8.4
2024-04-06 07:00:00+00:00,62.2,13.3,163.0,1.3,117.0,8.1
2024-04-06 08:00:00+00:00,101.0,15.1,160.0,0.7,118.0,7.3
2024-04-06 09:00:00+00:00,124.8,16.5,157.0,0.3,117.0,6.6
2024-04-06 10:00:00+00:00,139.7,17.7,155.0,0.2,115.0,6.2
2024-04-06 11:00:00+00:00,161.6,19.3,154.0,0.2,112.0,5.9
2024-04-06 12:00:00+00:00,174.2,18.6,152.0,0.3,111.0,5.6
2024-04-06 13:00:00+00:00,173.7,18.8,152.0,0.4,110.0,5.6
2024-04-06 14:00:00+00:00,163.4,18.6,153.0,0.6,107.0,5.5
2024-04-06 15:00:00+00:00,138.3,17.9,154.0,1.0,104.0,5.5
2024-04-06 16:00:00+00:00,110.6,17.2,156.0,1.7,98.0,5.5
2024-04-06 17:00:00+00:00,109.9,16.8,158.0,2.5,91.0,5.4
2024-04-06 18:00:00+00:00,77.8,14.6,160.0,3.1,85.0,5.4
2024-04-06 19:00:00+00:00,46.4,12.4,160.0,3.4,81.0,5.3
2024-04-06 20:00:00+00:00,38.8,11.5,160.0,3.6,78.0,5.2
2024-04-06 21:00:00+00:00,38.5,11.2,159.0,3.6,75.0,5.1
2024-04-06 22:00:00+00:00,39.1,11.2,158.0,3.3,72.0,4.9
2024-04-06 23:00:00+00:00,38.9,11.2,156.0,2.9,70.0,4.7
2024-04-07 00:00:00+00:00,66.4,11.0,150.0,1.3,78.0,3.3
2024-04-07 01:00:00+00:00,68.5,10.7,149.0,1.2,78.0,3.2
2024-04-07 02:00:00+00:00,61.7,10.2,148.0,1.2,78.0,3.1
2024-04-07 03:00:00+00:00,38.3,8.8,148.0,1.1,79.0,3.1
2024-04-07 04:00:00+00:00,28.9,7.9,149.0,1.1,82.0,3.2
2024-04-07 05:00:00+00:00,32.8,7.8,152.0,1.2,86.0,3.3
2024-04-07 06:00:00+00:00,119.7,11.6,153.0,1.2,90.0,3.4
2024-04-07 07:00:00+00:00,227.7,17.1,153.0,1.0,95.0,3.3
2024-04-07 08:00:00+00:00,317.6,22.2,151.0,0.6,100.0,3.2
2024-04-07 09:00:00+00:00,385.6,26.4,150.0,0.4,103.0,3.1
2024-04-07 10:00:00+00:00,408.9,28.2,149.0,0.3,103.0,3.0
2024-04-07 11:00:00+00:00,415.4,29.7,148.0,0.3,100.0,2.9
2024-04-07 12:00:00+00:00,334.3,25.0,147.0,0.4,99.0,2.9
2024-04-07 13:00:00+00:00,270.1,22.4,149.0,0.9,96.0,2.9
2024-04-07 14:00:00+00:00,248.7,21.6,151.0,1.5,93.0,3.0
2024-04-07 15:00:00+00:00,204.9,21.4,152.0,2.1,88.0,3.0
2024-04-07 16:00:00+00:00,151.8,19.7,152.0,2.6,82.0,2.9
2024-04-07 17:00:00+00:00,170.0,21.8,152.0,3.1,74.0,2.7
2024-04-07 18:00:00+00:00,198.4,25.8,151.0,3.5,69.0,2.6
2024-04-07 19:00:00+00:00,203.0,28.9,150.0,3.7,67.0,2.5
2024-04-07 20:00:00+00:00,187.7,29.3,149.0,3.9,67.0,2.4
2024-04-07 21:00:00+00:00,188.6,29.6,148.0,3.8,68.0,2.4
2024-04-07 22:00:00+00:00,200.2,30.7,146.0,3.4,69.0,2.4
2024-04-07 23:00:00+00:00,166.7,29.1,144.0,2.7,71.0,2.4
2024-04-08 00:00:00+00:00,341.8,49.8,145.0,1.8,70.0,2.6
2024-04-08 01:00:00+00:00,283.1,45.9,143.0,1.6,73.0,2.3
2024-04-08 02:00:00+00:00,217.5,40.7,141.0,1.4,77.0,1.9
2024-04-08 03:00:00+00:00,175.6,35.7,140.0,1.3,80.0,1.8
2024-04-08 04:00:00+00:00,141.6,32.1,141.0,1.5,81.0,2.3
2024-04-08 05:00:00+00:00,157.4,30.2,142.0,1.8,81.0,3.2
2024-04-08 06:00:00+00:00,170.9,30.0,144.0,1.9,83.0,3.8
2024-04-08 07:00:00+00:00,167.2,28.7,145.0,1.5,89.0,3.9
2024-04-08 08:00:00+00:00,171.4,27.6,145.0,1.0,97.0,3.7
2024-04-08 09:00:00+00:00,217.0,27.9,146.0,0.5,103.0,3.5
2024-04-08 10:00:00+00:00,271.0,27.6,146.0,0.3,107.0,3.5
2024-04-08 11:00:00+00:00,289.6,25.7,147.0,0.2,109.0,3.6
2024-04-08 12:00:00+00:00,326.0,24.0,137.0,0.3,106.0,3.2
2024-04-08 13:00:00+00:00,349.2,25.1,138.0,0.5,105.0,3.1
2024-04-08 14:00:00+00:00,341.8,25.1,139.0,0.7,102.0,2.9
2024-04-08 15:00:00+00:00,354.8,27.7,140.0,1.1,99.0,2.8
2024-04-08 16:00:00+00:00,304.5,28.6,141.0,1.9,93.0,3.0
2024-04-08 17:00:00+00:00,198.4,24.4,142.0,2.8,85.0,3.3
2024-04-08 18:00:00+00:00,165.3,23.5,143.0,3.3,80.0,3.4
2024-04-08 19:00:00+00:00,333.4,40.3,143.0,3.1,80.0,3.2
2024-04-08 20:00:00+00:00,318.5,45.6,143.0,2.4,82.0,2.8
2024-04-08 21:00:00+00:00,285.0,48.5,143.0,1.9,83.0,2.5
2024-04-08 22:00:00+00:00,272.9,51.0,143.0,1.6,80.0,2.3
2024-04-08 23:00:00+00:00,230.0,48.9,142.0,1.5,75.0,2.2
2024-04-09 00:00:00+00:00,169.5,41.1,139.0,1.4,65.0,2.1
2024-04-09 01:00:00+00:00,181.6,39.7,138.0,1.4,66.0,2.0
2024-04-09 02:00:00+00:00,181.6,38.2,137.0,1.4,68.0,2.0
2024-04-09 03:00:00+00:00,167.6,36.0,137.0,1.4,70.0,1.9
2024-04-09 04:00:00+00:00,157.4,34.0,139.0,1.4,73.0,1.9
2024-04-09 05:00:00+00:00,145.8,32.7,141.0,1.5,77.0,2.0
2024-04-09 06:00:00+00:00,161.1,32.4,143.0,1.4,82.0,2.0
2024-04-09 07:00:00+00:00,245.9,34.9,143.0,1.1,88.0,2.0
2024-04-09 08:00:00+00:00,294.3,35.9,141.0,0.6,95.0,1.9
2024-04-09 09:00:00+00:00,337.1,35.0,140.0,0.3,100.0,1.8
2024-04-09 10:00:00+00:00,393.0,36.3,140.0,0.2,100.0,1.7
2024-04-09 11:00:00+00:00,473.1,40.2,140.0,0.3,98.0,1.6
2024-04-09 12:00:00+00:00,468.5,39.6,135.0,0.4,95.0,1.5
2024-04-09 13:00:00+00:00,386.5,36.2,136.0,1.0,92.0,1.5
2024-04-09 14:00:00+00:00,341.8,34.1,137.0,1.8,88.0,1.5
2024-04-09 15:00:00+00:00,312.0,34.7,138.0,2.3,84.0,1.5
2024-04-09 16:00:00+00:00,310.1,37.0,137.0,2.2,82.0,1.4
2024-04-09 17:00:00+00:00,241.2,35.6,135.0,1.9,82.0,1.4
2024-04-09 18:00:00+00:00,251.5,44.4,134.0,1.7,80.0,1.3
2024-04-09 19:00:00+00:00,203.5,39.9,134.0,1.9,77.0,1.3
2024-04-09 20:00:00+00:00,173.7,38.4,135.0,2.2,73.0,1.4
2024-04-09 21:00:00+00:00,152.7,37.4,135.0,2.4,70.0,1.4
2024-04-09 22:00:00+00:00,146.7,36.9,134.0,2.2,68.0,1.4
2024-04-09 23:00:00+00:00,137.4,36.1,133.0,1.9,66.0,1.3
2024-04-10 00:00:00+00:00,129.9,32.2,133.0,1.5,67.0,1.4
2024-04-10 01:00:00+00:00,148.1,34.0,134.0,1.3,67.0,1.3
2024-04-10 02:00:00+00:00,169.0,35.4,135.0,1.1,68.0,1.3
2024-04-10 03:00:00+00:00,200.7,37.6,136.0,1.1,69.0,1.2
2024-04-10 04:00:00+00:00,183.0,36.8,136.0,1.5,70.0,1.2
2024-04-10 05:00:00+00:00,180.7,35.6,135.0,2.1,71.0,1.3
2024-04-10 06:00:00+00:00,185.3,34.8,134.0,2.3,73.0,1.3
2024-04-10 07:00:00+00:00,175.1,33.8,132.0,1.9,77.0,1.3
2024-04-10 08:00:00+00:00,207.7,34.5,130.0,1.2,83.0,1.3
2024-04-10 09:00:00+00:00,219.8,34.3,128.0,0.6,87.0,1.3
2024-04-10 10:00:00+00:00,238.0,33.5,127.0,0.3,89.0,1.3
2024-04-10 11:00:00+00:00,279.4,34.0,126.0,0.2,90.0,1.4
2024-04-10 12:00:00+00:00,388.4,38.2,126.0,0.4,83.0,1.1
2024-04-10 13:00:00+00:00,445.2,39.8,129.0,1.6,78.0,1.1
2024-04-10 14:00:00+00:00,407.9,39.0,133.0,3.1,71.0,1.2
2024-04-10 15:00:00+00:00,273.8,35.4,136.0,4.3,65.0,1.3
2024-04-10 16:00:00+00:00,216.1,33.2,136.0,4.6,61.0,1.7
2024-04-10 17:00:00+00:00,177.9,31.9,136.0,4.6,58.0,2.1
2024-04-10 18:00:00+00:00,149.5,31.2,135.0,4.4,56.0,2.5
2024-04-10 19:00:00+00:00,159.7,32.7,135.0,4.3,55.0,2.7
2024-04-10 20:00:00+00:00,191.4,37.1,134.0,4.2,56.0,2.8
2024-04-10 21:00:00+00:00,155.5,36.7,134.0,3.9,56.0,2.8
2024-04-10 22:00:00+00:00,128.1,35.3,133.0,3.5,56.0,2.7
2024-04-10 23:00:00+00:00,123.4,35.5,132.0,2.9,57.0,2.5
2024-04-11 00:00:00+00:00,208.6,49.2,133.0,2.0,57.0,1.7
