id_camera,data_hora,qtd_pessoas,fk_upa
2986,"2025-04-27 05:49:36",143,11
2987,"2025-04-27 05:54:36",143,11
2988,"2025-04-27 05:59:36",142,11
2989,"2025-04-27 06:04:36",146,11
2990,"2025-04-27 06:09:36",146,11
2991,"2025-04-27 06:14:36",147,11
2992,"2025-04-27 06:19:36",151,11
2993,"2025-04-27 06:24:36",NULL,11
2994,"2025-04-27 06:29:36",147,11
2995,"2025-04-27 06:34:36",144,11
2996,"2025-04-27 06:39:36",145,11
2997,"2025-04-27 06:44:36",NULL,11
2998,"2025-04-27 06:49:36",146,11
2999,"2025-04-27 06:54:36",145,11
3000,"2025-04-27 06:59:36",150,11
3001,"2025-04-27 07:04:36",148,11
3002,"2025-04-27 07:09:36",147,11
3003,"2025-04-27 07:14:36",144,11
3004,"2025-04-27 07:19:36",149,11
3005,"2025-04-27 07:24:36",146,11
3006,"2025-04-27 07:29:36",148,11
3007,"2025-04-27 07:34:36",149,11
3008,"2025-04-27 07:39:36",147,11
3009,"2025-04-27 07:44:36",149,11
3010,"2025-04-27 07:49:36",145,11
3011,"2025-04-27 07:54:36",151,11
3012,"2025-04-27 07:59:36",148,11
3013,"2025-04-27 08:04:36",150,11
3014,"2025-04-27 08:09:36",147,11
3015,"2025-04-27 08:14:36",151,11
3016,"2025-04-27 08:19:36",NULL,11
3017,"2025-04-27 08:24:36",148,11
3018,"2025-04-27 08:29:36",149,11
3019,"2025-04-27 08:34:36",152,11
3020,"2025-04-27 08:39:36",153,11
3021,"2025-04-27 08:44:36",155,11
3022,"2025-04-27 08:49:36",156,11
3023,"2025-04-27 08:54:36",152,11
3024,"2025-04-27 08:59:36",156,11
3025,"2025-04-27 09:04:36",154,11
3026,"2025-04-27 09:09:36",151,11
3027,"2025-04-27 09:14:36",151,11
3028,"2025-04-27 09:19:36",148,11
3029,"2025-04-27 09:24:36",145,11
3030,"2025-04-27 09:29:36",147,11
3031,"2025-04-27 09:34:36",148,11
3032,"2025-04-27 09:39:36",154,11
3033,"2025-04-27 09:44:36",151,11
3034,"2025-04-27 09:49:36",149,11
3035,"2025-04-27 09:54:36",148,11
3036,"2025-04-27 09:59:36",151,11
3037,"2025-04-27 10:04:36",NULL,11
3038,"2025-04-27 10:09:36",151,11
3039,"2025-04-27 10:14:36",153,11
3040,"2025-04-27 10:19:36",154,11
3041,"2025-04-27 10:24:36",154,11
3042,"2025-04-27 10:29:36",157,11
3043,"2025-04-27 10:34:36",156,11
3044,"2025-04-27 10:39:36",157,11
3045,"2025-04-27 10:44:36",159,11
3046,"2025-04-27 10:49:36",156,11
3047,"2025-04-27 10:54:36",155,11
3048,"2025-04-27 10:59:36",152,11
3049,"2025-04-27 11:04:36",156,11
3050,"2025-04-27 11:09:36",157,11
3051,"2025-04-27 11:14:36",152,11
3052,"2025-04-27 11:19:36",158,11
3053,"2025-04-27 11:24:36",152,11
3054,"2025-04-27 11:29:36",151,11
3055,"2025-04-27 11:34:36",150,11
3056,"2025-04-27 11:39:36",148,11
3057,"2025-04-27 11:44:36",NULL,11
3058,"2025-04-27 11:49:36",155,11
3059,"2025-04-27 11:54:36",152,11
3060,"2025-04-27 11:59:36",153,11
3061,"2025-04-27 12:04:36",148,11
3062,"2025-04-27 12:09:36",145,11
3063,"2025-04-27 12:14:36",145,11
3064,"2025-04-27 12:19:36",144,11
3065,"2025-04-27 12:24:36",140,11
3066,"2025-04-27 12:29:36",141,11
3067,"2025-04-27 12:34:36",140,11
3068,"2025-04-27 12:39:36",136,11
3069,"2025-04-27 12:44:36",136,11
3070,"2025-04-27 12:49:36",139,11
3071,"2025-04-27 12:54:36",137,11
3072,"2025-04-27 12:59:36",131,11
3073,"2025-04-27 13:04:36",131,11
3074,"2025-04-27 13:09:36",130,11
3075,"2025-04-27 13:14:36",130,11
3076,"2025-04-27 13:19:36",127,11
3077,"2025-04-27 13:24:36",130,11
3078,"2025-04-27 13:29:36",131,11
3079,"2025-04-27 13:34:36",127,11
3080,"2025-04-27 13:39:36",127,11
3081,"2025-04-27 13:44:36",127,11
3082,"2025-04-27 13:49:36",129,11
3083,"2025-04-27 13:54:36",132,11
3084,"2025-04-27 13:59:36",132,11
3085,"2025-04-27 14:04:36",128,11
3086,"2025-04-27 14:09:36",131,11
3087,"2025-04-27 14:14:36",134,11
3088,"2025-04-27 14:19:36",133,11
3089,"2025-04-27 14:24:36",131,11
3090,"2025-04-27 14:29:36",137,11
3091,"2025-04-27 14:34:36",139,11
3092,"2025-04-27 14:39:36",141,11
3093,"2025-04-27 14:44:36",140,11
3094,"2025-04-27 14:49:36",136,11
3095,"2025-04-27 14:54:36",134,11
3096,"2025-04-27 14:59:36",138,11
3097,"2025-04-27 15:04:36",135,11
3098,"2025-04-27 15:09:36",136,11
3099,"2025-04-27 15:14:36",137,11
3100,"2025-04-27 15:19:36",138,11
3101,"2025-04-27 15:24:36",132,11
3102,"2025-04-27 15:29:36",132,11
3103,"2025-04-27 15:34:36",136,11
3104,"2025-04-27 15:39:36",134,11
3105,"2025-04-27 15:44:36",131,11
3106,"2025-04-27 15:49:36",134,11
3107,"2025-04-27 15:54:36",131,11
3108,"2025-04-27 15:59:36",133,11
3109,"2025-04-27 16:04:36",133,11
3110,"2025-04-27 16:09:36",132,11
3111,"2025-04-27 16:14:36",127,11
3112,"2025-04-27 16:19:36",124,11
3113,"2025-04-27 16:24:36",121,11
3114,"2025-04-27 16:29:36",127,11
3115,"2025-04-27 16:34:36",128,11
3116,"2025-04-27 16:39:36",129,11
3117,"2025-04-27 16:44:36",124,11
3118,"2025-04-27 16:49:36",NULL,11
3119,"2025-04-27 16:54:36",131,11
3120,"2025-04-27 16:59:36",132,11
3121,"2025-04-27 17:04:36",132,11
3122,"2025-04-27 17:09:36",NULL,11
3123,"2025-04-27 17:14:36",133,11
3124,"2025-04-27 17:19:36",135,11
3125,"2025-04-27 17:24:36",135,11
3126,"2025-04-27 17:29:36",134,11
3127,"2025-04-27 17:34:36",132,11
3128,"2025-04-27 17:39:36",130,11
3129,"2025-04-27 17:44:36",129,11
3130,"2025-04-27 17:49:36",126,11
3131,"2025-04-27 17:54:36",129,11
3132,"2025-04-27 17:59:36",129,11
3133,"2025-04-27 18:04:36",124,11
3134,"2025-04-27 18:09:36",124,11
3135,"2025-04-27 18:14:36",129,11
3136,"2025-04-27 18:19:36",129,11
3137,"2025-04-27 18:24:36",125,11
3138,"2025-04-27 18:29:36",130,11
3139,"2025-04-27 18:34:36",128,11
3140,"2025-04-27 18:39:36",131,11
3141,"2025-04-27 18:44:36",134,11
3142,"2025-04-27 18:49:36",137,11
3143,"2025-04-27 18:54:36",139,11
3144,"2025-04-27 18:59:36",142,11
3145,"2025-04-27 19:04:36",146,11
3146,"2025-04-27 19:09:36",148,11
3147,"2025-04-27 19:14:36",146,11
3148,"2025-04-27 19:19:36",149,11
3149,"2025-04-27 19:24:36",146,11
3150,"2025-04-27 19:29:36",148,11
3151,"2025-04-27 19:34:36",145,11
3152,"2025-04-27 19:39:36",142,11
3153,"2025-04-27 19:44:36",143,11
3154,"2025-04-27 19:49:36",140,11
3155,"2025-04-27 19:54:36",140,11
3156,"2025-04-27 19:59:36",140,11
3157,"2025-04-27 20:04:36",143,11
3158,"2025-04-27 20:09:36",147,11
3159,"2025-04-27 20:14:36",144,11
3160,"2025-04-27 20:19:36",141,11
3161,"2025-04-27 20:24:36",139,11
3162,"2025-04-27 20:29:36",138,11
3163,"2025-04-27 20:34:36",141,11
3164,"2025-04-27 20:39:36",141,11
3165,"2025-04-27 20:44:36",139,11
3166,"2025-04-27 20:49:36",141,11
3167,"2025-04-27 20:54:36",141,11
3168,"2025-04-27 20:59:36",144,11
3169,"2025-04-26 21:04:36",146,12
3170,"2025-04-26 21:09:36",145,12
3171,"2025-04-26 21:14:36",150,12
3172,"2025-04-26 21:19:36",150,12
3173,"2025-04-26 21:24:36",148,12
3174,"2025-04-26 21:29:36",152,12
3175,"2025-04-26 21:34:36",147,12
3176,"2025-04-26 21:39:36",147,12
3177,"2025-04-26 21:44:36",148,12
3178,"2025-04-26 21:49:36",147,12
3179,"2025-04-26 21:54:36",151,12
3180,"2025-04-26 21:59:36",147,12
3181,"2025-04-26 22:04:36",148,12
3182,"2025-04-26 22:09:36",151,12
3183,"2025-04-26 22:14:36",152,12
3184,"2025-04-26 22:19:36",151,12
3185,"2025-04-26 22:24:36",155,12
3186,"2025-04-26 22:29:36",NULL,12
3187,"2025-04-26 22:34:36",155,12
3188,"2025-04-26 22:39:36",156,12
3189,"2025-04-26 22:44:36",156,12
3190,"2025-04-26 22:49:36",155,12
3191,"2025-04-26 22:54:36",153,12
3192,"2025-04-26 22:59:36",150,12
3193,"2025-04-26 23:04:36",152,12
3194,"2025-04-26 23:09:36",151,12
3195,"2025-04-26 23:14:36",151,12
3196,"2025-04-26 23:19:36",152,12
3197,"2025-04-26 23:24:36",153,12
3198,"2025-04-26 23:29:36",155,12
3199,"2025-04-26 23:34:36",158,12
3200,"2025-04-26 23:39:36",NULL,12
3201,"2025-04-26 23:44:36",162,12
3202,"2025-04-26 23:49:36",158,12
3203,"2025-04-26 23:54:36",158,12
3204,"2025-04-26 23:59:36",158,12
3205,"2025-04-27 00:04:36",164,12
3206,"2025-04-27 00:09:36",161,12
3207,"2025-04-27 00:14:36",158,12
3208,"2025-04-27 00:19:36",158,12
3209,"2025-04-27 00:24:36",160,12
3210,"2025-04-27 00:29:36",157,12
3211,"2025-04-27 00:34:36",156,12
3212,"2025-04-27 00:39:36",158,12
3213,"2025-04-27 00:44:36",154,12
3214,"2025-04-27 00:49:36",150,12
3215,"2025-04-27 00:54:36",150,12
3216,"2025-04-27 00:59:36",150,12
3217,"2025-04-27 01:04:36",153,12
3218,"2025-04-27 01:09:36",154,12
3219,"2025-04-27 01:14:36",152,12
3220,"2025-04-27 01:19:36",155,12
3221,"2025-04-27 01:24:36",NULL,12
3222,"2025-04-27 01:29:36",157,12
3223,"2025-04-27 01:34:36",158,12
3224,"2025-04-27 01:39:36",159,12
3225,"2025-04-27 01:44:36",156,12
3226,"2025-04-27 01:49:36",157,12
3227,"2025-04-27 01:54:36",157,12
3228,"2025-04-27 01:59:36",159,12
3229,"2025-04-27 02:04:36",160,12
3230,"2025-04-27 02:09:36",158,12
3231,"2025-04-27 02:14:36",162,12
3232,"2025-04-27 02:19:36",161,12
3233,"2025-04-27 02:24:36",163,12
3234,"2025-04-27 02:29:36",162,12
3235,"2025-04-27 02:34:36",163,12
3236,"2025-04-27 02:39:36",165,12
3237,"2025-04-27 02:44:36",168,12
3238,"2025-04-27 02:49:36",164,12
3239,"2025-04-27 02:54:36",168,12
3240,"2025-04-27 02:59:36",166,12
3241,"2025-04-27 03:04:36",162,12
3242,"2025-04-27 03:09:36",166,12
3243,"2025-04-27 03:14:36",164,12
3244,"2025-04-27 03:19:36",162,12
3245,"2025-04-27 03:24:36",164,12
3246,"2025-04-27 03:29:36",162,12
3247,"2025-04-27 03:34:36",167,12
3248,"2025-04-27 03:39:36",168,12
3249,"2025-04-27 03:44:36",171,12
3250,"2025-04-27 03:49:36",168,12
3251,"2025-04-27 03:54:36",NULL,12
3252,"2025-04-27 03:59:36",167,12
3253,"2025-04-27 04:04:36",173,12
3254,"2025-04-27 04:09:36",170,12
3255,"2025-04-27 04:14:36",170,12
3256,"2025-04-27 04:19:36",170,12
3257,"2025-04-27 04:24:36",171,12
3258,"2025-04-27 04:29:36",168,12
3259,"2025-04-27 04:34:36",172,12
3260,"2025-04-27 04:39:36",170,12
3261,"2025-04-27 04:44:36",174,12
3262,"2025-04-27 04:49:36",176,12
3263,"2025-04-27 04:54:36",172,12
3264,"2025-04-27 04:59:36",170,12
3265,"2025-04-27 05:04:36",172,12
3266,"2025-04-27 05:09:36",175,12
3267,"2025-04-27 05:14:36",177,12
3268,"2025-04-27 05:19:36",174,12
3269,"2025-04-27 05:24:36",176,12
3270,"2025-04-27 05:29:36",175,12
3271,"2025-04-27 05:34:36",178,12
3272,"2025-04-27 05:39:36",180,12
3273,"2025-04-27 05:44:36",179,12
3274,"2025-04-27 05:49:36",182,12
3275,"2025-04-27 05:54:36",180,12
3276,"2025-04-27 05:59:36",179,12
3277,"2025-04-27 06:04:36",175,12
3278,"2025-04-27 06:09:36",174,12
3279,"2025-04-27 06:14:36",180,12
3280,"2025-04-27 06:19:36",185,12
3281,"2025-04-27 06:24:36",183,12
3282,"2025-04-27 06:29:36",184,12
3283,"2025-04-27 06:34:36",184,12
3284,"2025-04-27 06:39:36",NULL,12
3285,"2025-04-27 06:44:36",179,12
3286,"2025-04-27 06:49:36",181,12
3287,"2025-04-27 06:54:36",179,12
3288,"2025-04-27 06:59:36",181,12
3289,"2025-04-27 07:04:36",NULL,12
3290,"2025-04-27 07:09:36",180,12
3291,"2025-04-27 07:14:36",NULL,12
3292,"2025-04-27 07:19:36",185,12
3293,"2025-04-27 07:24:36",187,12
3294,"2025-04-27 07:29:36",189,12
3295,"2025-04-27 07:34:36",189,12
3296,"2025-04-27 07:39:36",187,12
3297,"2025-04-27 07:44:36",186,12
3298,"2025-04-27 07:49:36",189,12
3299,"2025-04-27 07:54:36",193,12
3300,"2025-04-27 07:59:36",187,12
3301,"2025-04-27 08:04:36",182,12
3302,"2025-04-27 08:09:36",183,12
3303,"2025-04-27 08:14:36",183,12
3304,"2025-04-27 08:19:36",176,12
3305,"2025-04-27 08:24:36",178,12
3306,"2025-04-27 08:29:36",177,12
3307,"2025-04-27 08:34:36",175,12
3308,"2025-04-27 08:39:36",NULL,12
3309,"2025-04-27 08:44:36",175,12
3310,"2025-04-27 08:49:36",177,12
3311,"2025-04-27 08:54:36",177,12
3312,"2025-04-27 08:59:36",174,12
3313,"2025-04-27 09:04:36",176,12
3314,"2025-04-27 09:09:36",175,12
3315,"2025-04-27 09:14:36",177,12
3316,"2025-04-27 09:19:36",176,12
3317,"2025-04-27 09:24:36",176,12
3318,"2025-04-27 09:29:36",178,12
3319,"2025-04-27 09:34:36",176,12
3320,"2025-04-27 09:39:36",172,12
3321,"2025-04-27 09:44:36",172,12
3322,"2025-04-27 09:49:36",171,12
3323,"2025-04-27 09:54:36",173,12
3324,"2025-04-27 09:59:36",NULL,12
3325,"2025-04-27 10:04:36",167,12
3326,"2025-04-27 10:09:36",167,12
3327,"2025-04-27 10:14:36",166,12
3328,"2025-04-27 10:19:36",162,12
3329,"2025-04-27 10:24:36",162,12
3330,"2025-04-27 10:29:36",166,12
3331,"2025-04-27 10:34:36",165,12
3332,"2025-04-27 10:39:36",168,12
3333,"2025-04-27 10:44:36",164,12
3334,"2025-04-27 10:49:36",161,12
3335,"2025-04-27 10:54:36",158,12
3336,"2025-04-27 10:59:36",161,12
3337,"2025-04-27 11:04:36",161,12
3338,"2025-04-27 11:09:36",156,12
3339,"2025-04-27 11:14:36",160,12
3340,"2025-04-27 11:19:36",164,12
3341,"2025-04-27 11:24:36",163,12
3342,"2025-04-27 11:29:36",167,12
3343,"2025-04-27 11:34:36",166,12
3344,"2025-04-27 11:39:36",161,12
3345,"2025-04-27 11:44:36",160,12
3346,"2025-04-27 11:49:36",164,12
3347,"2025-04-27 11:54:36",162,12
3348,"2025-04-27 11:59:36",164,12
3349,"2025-04-27 12:04:36",166,12
3350,"2025-04-27 12:09:36",162,12
3351,"2025-04-27 12:14:36",166,12
3352,"2025-04-27 12:19:36",163,12
3353,"2025-04-27 12:24:36",162,12
3354,"2025-04-27 12:29:36",164,12
3355,"2025-04-27 12:34:36",161,12
3356,"2025-04-27 12:39:36",158,12
3357,"2025-04-27 12:44:36",159,12
3358,"2025-04-27 12:49:36",157,12
3359,"2025-04-27 12:54:36",162,12
3360,"2025-04-27 12:59:36",164,12
3361,"2025-04-27 13:04:36",164,12
3362,"2025-04-27 13:09:36",163,12
3363,"2025-04-27 13:14:36",165,12
3364,"2025-04-27 13:19:36",164,12
3365,"2025-04-27 13:24:36",163,12
3366,"2025-04-27 13:29:36",167,12
3367,"2025-04-27 13:34:36",166,12
3368,"2025-04-27 13:39:36",169,12
3369,"2025-04-27 13:44:36",170,12
3370,"2025-04-27 13:49:36",170,12
3371,"2025-04-27 13:54:36",NULL,12
3372,"2025-04-27 13:59:36",171,12
3373,"2025-04-27 14:04:36",173,12
3374,"2025-04-27 14:09:36",173,12
3375,"2025-04-27 14:14:36",NULL,12
3376,"2025-04-27 14:19:36",180,12
3377,"2025-04-27 14:24:36",177,12
3378,"2025-04-27 14:29:36",176,12
3379,"2025-04-27 14:34:36",175,12
3380,"2025-04-27 14:39:36",178,12
3381,"2025-04-27 14:44:36",176,12
3382,"2025-04-27 14:49:36",177,12
3383,"2025-04-27 14:54:36",176,12
3384,"2025-04-27 14:59:36",178,12
3385,"2025-04-27 15:04:36",181,12
3386,"2025-04-27 15:09:36",174,12
3387,"2025-04-27 15:14:36",176,12
3388,"2025-04-27 15:19:36",173,12
3389,"2025-04-27 15:24:36",NULL,12
3390,"2025-04-27 15:29:36",176,12
3391,"2025-04-27 15:34:36",175,12
3392,"2025-04-27 15:39:36",173,12
3393,"2025-04-27 15:44:36",174,12
3394,"2025-04-27 15:49:36",175,12
3395,"2025-04-27 15:54:36",172,12
3396,"2025-04-27 15:59:36",173,12
3397,"2025-04-27 16:04:36",NULL,12
3398,"2025-04-27 16:09:36",177,12
3399,"2025-04-27 16:14:36",178,12
3400,"2025-04-27 16:19:36",173,12
3401,"2025-04-27 16:24:36",173,12
3402,"2025-04-27 16:29:36",175,12
3403,"2025-04-27 16:34:36",177,12
3404,"2025-04-27 16:39:36",179,12
3405,"2025-04-27 16:44:36",175,12
3406,"2025-04-27 16:49:36",180,12
3407,"2025-04-27 16:54:36",183,12
3408,"2025-04-27 16:59:36",179,12
3409,"2025-04-27 17:04:36",182,12
3410,"2025-04-27 17:09:36",187,12
3411,"2025-04-27 17:14:36",184,12
3412,"2025-04-27 17:19:36",180,12
3413,"2025-04-27 17:24:36",180,12
3414,"2025-04-27 17:29:36",180,12
3415,"2025-04-27 17:34:36",179,12
3416,"2025-04-27 17:39:36",179,12
3417,"2025-04-27 17:44:36",179,12
3418,"2025-04-27 17:49:36",174,12
3419,"2025-04-27 17:54:36",175,12
3420,"2025-04-27 17:59:36",176,12
3421,"2025-04-27 18:04:36",176,12
3422,"2025-04-27 18:09:36",NULL,12
3423,"2025-04-27 18:14:36",178,12
3424,"2025-04-27 18:19:36",183,12
3425,"2025-04-27 18:24:36",181,12
3426,"2025-04-27 18:29:36",182,12
3427,"2025-04-27 18:34:36",181,12
3428,"2025-04-27 18:39:36",180,12
3429,"2025-04-27 18:44:36",180,12
3430,"2025-04-27 18:49:36",184,12
3431,"2025-04-27 18:54:36",186,12
3432,"2025-04-27 18:59:36",184,12
3433,"2025-04-27 19:04:36",187,12
3434,"2025-04-27 19:09:36",186,12
3435,"2025-04-27 19:14:36",184,12
3436,"2025-04-27 19:19:36",NULL,12
3437,"2025-04-27 19:24:36",191,12
3438,"2025-04-27 19:29:36",192,12
3439,"2025-04-27 19:34:36",196,12
3440,"2025-04-27 19:39:36",198,12
3441,"2025-04-27 19:44:36",193,12
3442,"2025-04-27 19:49:36",192,12
3443,"2025-04-27 19:54:36",188,12
3444,"2025-04-27 19:59:36",193,12
3445,"2025-04-27 20:04:36",189,12
3446,"2025-04-27 20:09:36",190,12
3447,"2025-04-27 20:14:36",189,12
3448,"2025-04-27 20:19:36",NULL,12
3449,"2025-04-27 20:24:36",193,12
3450,"2025-04-27 20:29:36",195,12
3451,"2025-04-27 20:34:36",197,12
3452,"2025-04-27 20:39:36",194,12
3453,"2025-04-27 20:44:36",195,12
3454,"2025-04-27 20:49:36",200,12
3455,"2025-04-27 20:54:36",199,12
3456,"2025-04-27 20:59:36",197,12
3457,"2025-04-26 21:04:36",200,13
3458,"2025-04-26 21:09:36",200,13
3459,"2025-04-26 21:14:36",197,13
3460,"2025-04-26 21:19:36",198,13
3461,"2025-04-26 21:24:36",199,13
3462,"2025-04-26 21:29:36",199,13
3463,"2025-04-26 21:34:36",198,13
3464,"2025-04-26 21:39:36",198,13
3465,"2025-04-26 21:44:36",199,13
3466,"2025-04-26 21:49:36",197,13
3467,"2025-04-26 21:54:36",199,13
3468,"2025-04-26 21:59:36",201,13
3469,"2025-04-26 22:04:36",203,13
3470,"2025-04-26 22:09:36",198,13
3471,"2025-04-26 22:14:36",202,13
3472,"2025-04-26 22:19:36",201,13
3473,"2025-04-26 22:24:36",202,13
3474,"2025-04-26 22:29:36",199,13
3475,"2025-04-26 22:34:36",199,13
3476,"2025-04-26 22:39:36",201,13
3477,"2025-04-26 22:44:36",202,13
3478,"2025-04-26 22:49:36",200,13
3479,"2025-04-26 22:54:36",197,13
3480,"2025-04-26 22:59:36",195,13
3481,"2025-04-26 23:04:36",195,13
3482,"2025-04-26 23:09:36",191,13
3483,"2025-04-26 23:14:36",192,13
3484,"2025-04-26 23:19:36",190,13
3485,"2025-04-26 23:24:36",188,13
3486,"2025-04-26 23:29:36",191,13
3487,"2025-04-26 23:34:36",190,13
3488,"2025-04-26 23:39:36",189,13
3489,"2025-04-26 23:44:36",184,13
3490,"2025-04-26 23:49:36",182,13
3491,"2025-04-26 23:54:36",188,13
3492,"2025-04-26 23:59:36",188,13
3493,"2025-04-27 00:04:36",188,13
3494,"2025-04-27 00:09:36",189,13
3495,"2025-04-27 00:14:36",196,13
3496,"2025-04-27 00:19:36",192,13
3497,"2025-04-27 00:24:36",187,13
3498,"2025-04-27 00:29:36",189,13
3499,"2025-04-27 00:34:36",189,13
3500,"2025-04-27 00:39:36",186,13
3501,"2025-04-27 00:44:36",189,13
3502,"2025-04-27 00:49:36",180,13
3503,"2025-04-27 00:54:36",186,13
3504,"2025-04-27 00:59:36",184,13
3505,"2025-04-27 01:04:36",181,13
3506,"2025-04-27 01:09:36",185,13
3507,"2025-04-27 01:14:36",185,13
3508,"2025-04-27 01:19:36",185,13
3509,"2025-04-27 01:24:36",189,13
3510,"2025-04-27 01:29:36",185,13
3511,"2025-04-27 01:34:36",189,13
3512,"2025-04-27 01:39:36",189,13
3513,"2025-04-27 01:44:36",191,13
3514,"2025-04-27 01:49:36",189,13
3515,"2025-04-27 01:54:36",191,13
3516,"2025-04-27 01:59:36",193,13
3517,"2025-04-27 02:04:36",191,13
3518,"2025-04-27 02:09:36",196,13
3519,"2025-04-27 02:14:36",193,13
3520,"2025-04-27 02:19:36",192,13
3521,"2025-04-27 02:24:36",NULL,13
3522,"2025-04-27 02:29:36",193,13
3523,"2025-04-27 02:34:36",195,13
3524,"2025-04-27 02:39:36",197,13
3525,"2025-04-27 02:44:36",193,13
3526,"2025-04-27 02:49:36",190,13
3527,"2025-04-27 02:54:36",194,13
3528,"2025-04-27 02:59:36",197,13
3529,"2025-04-27 03:04:36",196,13
3530,"2025-04-27 03:09:36",193,13
3531,"2025-04-27 03:14:36",193,13
3532,"2025-04-27 03:19:36",195,13
3533,"2025-04-27 03:24:36",195,13
3534,"2025-04-27 03:29:36",195,13
3535,"2025-04-27 03:34:36",194,13
3536,"2025-04-27 03:39:36",196,13
3537,"2025-04-27 03:44:36",191,13
3538,"2025-04-27 03:49:36",194,13
3539,"2025-04-27 03:54:36",188,13
3540,"2025-04-27 03:59:36",193,13
3541,"2025-04-27 04:04:36",194,13
3542,"2025-04-27 04:09:36",196,13
3543,"2025-04-27 04:14:36",197,13
3544,"2025-04-27 04:19:36",197,13
3545,"2025-04-27 04:24:36",199,13
3546,"2025-04-27 04:29:36",196,13
3547,"2025-04-27 04:34:36",199,13
3548,"2025-04-27 04:39:36",200,13
3549,"2025-04-27 04:44:36",200,13
3550,"2025-04-27 04:49:36",197,13
3551,"2025-04-27 04:54:36",198,13
3552,"2025-04-27 04:59:36",198,13
3553,"2025-04-27 05:04:36",199,13
3554,"2025-04-27 05:09:36",200,13
3555,"2025-04-27 05:14:36",200,13
3556,"2025-04-27 05:19:36",200,13
3557,"2025-04-27 05:24:36",200,13
3558,"2025-04-27 05:29:36",202,13
3559,"2025-04-27 05:34:36",197,13
3560,"2025-04-27 05:39:36",198,13
3561,"2025-04-27 05:44:36",203,13
3562,"2025-04-27 05:49:36",201,13
3563,"2025-04-27 05:54:36",199,13
3564,"2025-04-27 05:59:36",203,13
3565,"2025-04-27 06:04:36",197,13
3566,"2025-04-27 06:09:36",199,13
3567,"2025-04-27 06:14:36",200,13
3568,"2025-04-27 06:19:36",199,13
3569,"2025-04-27 06:24:36",202,13
3570,"2025-04-27 06:29:36",199,13
3571,"2025-04-27 06:34:36",199,13
3572,"2025-04-27 06:39:36",203,13
3573,"2025-04-27 06:44:36",200,13
3574,"2025-04-27 06:49:36",198,13
3575,"2025-04-27 06:54:36",198,13
3576,"2025-04-27 06:59:36",198,13
3577,"2025-04-27 07:04:36",199,13
3578,"2025-04-27 07:09:36",198,13
3579,"2025-04-27 07:14:36",202,13
3580,"2025-04-27 07:19:36",199,13
3581,"2025-04-27 07:24:36",197,13
3582,"2025-04-27 07:29:36",196,13
3583,"2025-04-27 07:34:36",191,13
3584,"2025-04-27 07:39:36",193,13
3585,"2025-04-27 07:44:36",196,13
3586,"2025-04-27 07:49:36",191,13
3587,"2025-04-27 07:54:36",191,13
3588,"2025-04-27 07:59:36",190,13
3589,"2025-04-27 08:04:36",192,13
3590,"2025-04-27 08:09:36",190,13
3591,"2025-04-27 08:14:36",187,13
3592,"2025-04-27 08:19:36",191,13
3593,"2025-04-27 08:24:36",188,13
3594,"2025-04-27 08:29:36",187,13
3595,"2025-04-27 08:34:36",187,13
3596,"2025-04-27 08:39:36",188,13
3597,"2025-04-27 08:44:36",186,13
3598,"2025-04-27 08:49:36",186,13
3599,"2025-04-27 08:54:36",183,13
3600,"2025-04-27 08:59:36",183,13
3601,"2025-04-27 09:04:36",180,13
3602,"2025-04-27 09:09:36",184,13
3603,"2025-04-27 09:14:36",183,13
3604,"2025-04-27 09:19:36",NULL,13
3605,"2025-04-27 09:24:36",NULL,13
3606,"2025-04-27 09:29:36",186,13
3607,"2025-04-27 09:34:36",185,13
3608,"2025-04-27 09:39:36",NULL,13
3609,"2025-04-27 09:44:36",187,13
3610,"2025-04-27 09:49:36",187,13
3611,"2025-04-27 09:54:36",189,13
3612,"2025-04-27 09:59:36",184,13
3613,"2025-04-27 10:04:36",186,13
3614,"2025-04-27 10:09:36",190,13
3615,"2025-04-27 10:14:36",185,13
3616,"2025-04-27 10:19:36",186,13
3617,"2025-04-27 10:24:36",189,13
3618,"2025-04-27 10:29:36",191,13
3619,"2025-04-27 10:34:36",186,13
3620,"2025-04-27 10:39:36",193,13
3621,"2025-04-27 10:44:36",191,13
3622,"2025-04-27 10:49:36",194,13
3623,"2025-04-27 10:54:36",197,13
3624,"2025-04-27 10:59:36",197,13
3625,"2025-04-27 11:04:36",198,13
3626,"2025-04-27 11:09:36",198,13
3627,"2025-04-27 11:14:36",193,13
3628,"2025-04-27 11:19:36",197,13
3629,"2025-04-27 11:24:36",NULL,13
3630,"2025-04-27 11:29:36",198,13
3631,"2025-04-27 11:34:36",202,13
3632,"2025-04-27 11:39:36",NULL,13
3633,"2025-04-27 11:44:36",201,13
3634,"2025-04-27 11:49:36",NULL,13
3635,"2025-04-27 11:54:36",198,13
3636,"2025-04-27 11:59:36",200,13
3637,"2025-04-27 12:04:36",200,13
3638,"2025-04-27 12:09:36",199,13
3639,"2025-04-27 12:14:36",197,13
3640,"2025-04-27 12:19:36",194,13
3641,"2025-04-27 12:24:36",193,13
3642,"2025-04-27 12:29:36",191,13
3643,"2025-04-27 12:34:36",190,13
3644,"2025-04-27 12:39:36",190,13
3645,"2025-04-27 12:44:36",196,13
3646,"2025-04-27 12:49:36",196,13
3647,"2025-04-27 12:54:36",197,13
